# THEA QC - RAM Group GmbH, powered by Menlo Systems
# Program Version 1.04
# Average over 10 waveforms. Start: -320 ps, Timestamp: 2021-08-18T14:41:44
# User time axis shift: 320
#     Time [ps]              THz Signal [mV]
0.000000000000000000e+00	4.186457244986341308e-03
3.333333343374533797e-02	3.946237102664207005e-03
6.666666686749067594e-02	4.034317821540745093e-03
1.000000003012360139e-01	2.560967614584364234e-03
1.333333337349813519e-01	2.649048333202430692e-03
1.666666671687266899e-01	2.096542005665902493e-03
2.000000006024720278e-01	3.225576675280616978e-03
2.333333340362173658e-01	2.464879557615062746e-03
2.666666674699627038e-01	8.874339538061159832e-04
3.000000009037080417e-01	1.704182439417767413e-03
3.333333343374533797e-01	4.790597115337136172e-04
3.666666677711418743e-01	-6.739969743607022046e-04
4.000000012048872122e-01	7.993532352090660254e-04
4.333333346386325502e-01	-3.296814359051047807e-04
4.666666680723778882e-01	-6.179456078276524206e-04
5.000000015061232261e-01	7.869280696057857059e-05
5.333333349398685641e-01	-8.661730885170415995e-04
5.666666683736139021e-01	-2.315501284908150215e-03
6.000000018073592400e-01	-3.036161715068830431e-03
6.333333352411045780e-01	-1.891112365749247860e-03
6.666666686748499160e-01	-2.563728766100547944e-03
7.000000021085952540e-01	-2.387567327754813902e-03
7.333333355423405919e-01	-1.290562007938833491e-03
7.666666689760859299e-01	-1.082371217070554614e-03
8.000000024098312679e-01	-2.379559990137147894e-03
8.333333358435766058e-01	-2.067273803769553633e-03
8.666666692773219438e-01	-2.795941571250093374e-03
9.000000027110672818e-01	-2.651809485269274180e-03
9.333333361448126198e-01	-2.163361860840429252e-03
9.666666695785579577e-01	-9.942904980656530611e-04
1.000000003012303296e+00	-1.843068336673614558e-03
1.033333336446048634e+00	-1.618862869983861419e-03
1.066666669879737128e+00	-1.971185746745074494e-03
1.100000003313482466e+00	-1.266539993663395825e-03
1.133333336747227804e+00	-1.891112365324532042e-03
1.166666670180973142e+00	-1.442701431619186582e-03
1.200000003614718480e+00	-2.059266465970555245e-03
1.233333337048463818e+00	-3.052176391237593298e-03
1.266666670482209156e+00	-2.219413227511424138e-03
1.300000003915954494e+00	-2.027237113109270523e-03
1.333333337349699832e+00	-2.563728766434103610e-03
1.366666670783445170e+00	-1.771002293864309875e-03
1.400000004217190508e+00	-2.715868190216963463e-03
1.433333337650935846e+00	-2.371552651537389873e-03
1.466666671084681184e+00	-2.027237113323954263e-03
1.500000004518426522e+00	-1.891112365345371058e-03
1.533333337952171860e+00	-1.418679417236467979e-03
1.566666671385917198e+00	-1.226503302938264416e-03
1.600000004819662536e+00	2.788762586266591015e-04
1.633333338253407874e+00	-1.210488626670214217e-03
1.666666671687153212e+00	-5.538869026209369394e-04
1.700000005120898550e+00	-1.122407908073919190e-03
1.733333338554643888e+00	1.463410212967364254e-05
1.766666671988389226e+00	1.267368352245168417e-04
1.800000005422077720e+00	9.755146730805131167e-04
1.833333338855823058e+00	2.948909352835981995e-04
1.866666672289568396e+00	1.587661877132218288e-04
1.900000005723313734e+00	1.507588495962886076e-04
1.933333339157059072e+00	-2.976520836495910810e-04
1.966666672590804410e+00	7.192798542860811889e-04
2.000000006024549748e+00	1.103632082514704928e-03
2.033333339458295086e+00	1.455954958704219716e-03
2.066666672892040424e+00	1.215734815944979983e-03
2.100000006325785762e+00	1.587661879590029804e-04
2.133333339759531100e+00	1.936395243854649407e-03
2.166666673193276438e+00	8.554046014016880367e-04
2.200000006627021776e+00	2.256688767198577854e-03
2.233333340060767114e+00	1.431932944415492768e-03
2.266666673494512452e+00	1.608094382203617513e-03
2.300000006928257790e+00	5.431184161989067050e-04
2.333333340362003128e+00	1.736211791647879286e-03
2.366666673795748466e+00	1.624109058334744036e-03
2.400000007229493804e+00	2.120564019866633208e-03
2.433333340663239142e+00	9.194633067316603913e-04
2.466666674096984480e+00	1.471969634872327725e-03
2.500000007530672974e+00	1.463962296600851377e-03
2.533333340964418312e+00	2.833217108787389107e-03
2.566666674398163650e+00	3.669569782552728368e-04
2.600000007831908988e+00	7.753312210648011021e-04
2.633333341265654326e+00	-2.496080551428692335e-04
2.666666674699399664e+00	4.666345441931562952e-05
2.700000008133145002e+00	4.550376973855629675e-04
2.733333341566890340e+00	-1.535199979350476587e-04
2.766666675000635678e+00	-9.942904981192989509e-04
2.800000008434381016e+00	-4.337768313423806532e-04
2.833333341868126354e+00	-4.658061836849247792e-04
2.866666675301871692e+00	-1.855493503761351912e-04
2.900000008735617030e+00	-4.017474787051056534e-04
2.933333342169362368e+00	-4.177621550720988955e-04
2.966666675603107706e+00	-9.782758218188857512e-04
3.000000009036853044e+00	-1.370635388884933192e-03
3.033333342470598382e+00	2.068102161795870694e-04
3.066666675904343720e+00	-3.697181264688098709e-04
3.100000009338089058e+00	-1.738972941331551423e-03
3.133333342771834396e+00	-3.617107883875147816e-04
3.166666676205579734e+00	-4.097548169074261113e-04
3.200000009639268228e+00	-7.860997073995346302e-04
3.233333343073013566e+00	1.907955402595029658e-04
3.266666676506758904e+00	4.666345448477438311e-05
3.300000009940504242e+00	-5.743194100977788436e-05
3.333333343374249580e+00	4.710523735179661386e-04
3.366666676807994918e+00	-3.937401410429974932e-04
3.400000010241740256e+00	3.109056116233910316e-04
3.433333343675485594e+00	3.909789926416551214e-04
3.466666677109230932e+00	7.068546866633163277e-05
3.500000010542976270e+00	2.264144023412795260e-05
3.533333343976721608e+00	4.390230210543521919e-04
3.566666677410466946e+00	4.069936687641329096e-04
3.600000010844212284e+00	2.788762590969939728e-04
3.633333344277957622e+00	-3.697181268879745739e-04
3.666666677711702960e+00	-2.540258835462827356e-05
3.700000011145448298e+00	1.107221591946538935e-04
3.733333344579193636e+00	-2.255860409609900029e-04
3.766666678012938974e+00	1.680160424725141112e-03
3.800000011446684312e+00	1.267368351298925279e-04
3.833333344880429649e+00	-1.615273358482438690e-04
3.866666678314174987e+00	-5.699015794202622488e-04
3.900000011747863482e+00	-6.099382695992638936e-04
3.933333345181608820e+00	2.264143978892851973e-05
3.966666678615354158e+00	3.189129497303988428e-04
4.000000012049099496e+00	9.835220113287635769e-04
4.033333345482844834e+00	3.909789925536144356e-04
4.066666678916590172e+00	-2.656227311843673109e-04
4.100000012350335510e+00	6.311991352407675176e-04
4.133333345784080848e+00	-3.296814360509769731e-04
4.166666679217826186e+00	2.148175545145347806e-04
4.200000012651571524e+00	-8.101217216880174160e-04
4.233333346085316862e+00	-6.419676218567315967e-04
4.266666679519062200e+00	-4.497915078106040632e-04
4.300000012952807538e+00	-4.337768311730161308e-04
4.333333346386552876e+00	-7.540703551817129480e-04
4.366666679820298214e+00	-3.456961121946045099e-04
4.400000013254043552e+00	-1.426686755438477758e-03
4.433333346687788890e+00	-2.171369198928985080e-03
4.466666680121534228e+00	7.833385590276353404e-04
4.500000013555279565e+00	-1.538789489032466040e-03
4.533333346989024903e+00	-1.258532655329402863e-03
4.566666680422770241e+00	-4.818208597236916971e-04
4.600000013856515579e+00	-1.370635388770136132e-03
4.633333347290204074e+00	-7.620776932500850521e-04
4.666666680723949412e+00	-1.923141717872456314e-03
4.700000014157694750e+00	-1.875097689453553108e-03
4.733333347591440088e+00	-1.106393231722579929e-03
4.766666681025185426e+00	-2.259449918161138444e-03
4.800000014458930764e+00	-8.982024408793254150e-04
4.833333347892676102e+00	-3.937401407475449202e-04
4.866666681326421440e+00	-7.780923694178821116e-04
4.900000014760166778e+00	-1.050341864899340073e-03
4.933333348193912116e+00	-9.782758219369247932e-04
4.966666681627657454e+00	-9.142171169545298742e-04
5.000000015061402792e+00	-8.982024409934675092e-04
5.033333348495148130e+00	2.868835970526007026e-04
5.066666681928893468e+00	-4.017474790686259567e-04
5.100000015362638806e+00	1.347441736887944222e-04
