# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -320.00000000 ps, Average over 5 waveforms. Timestamp: 2021-08-03T15:30:36
# User time axis shift: 0 ps
# Time [ps]	THz Signal [a.u.]
-312.46666855	-0.00043325
-312.43333521	-0.00011740
-312.40000188	-0.00094732
-312.36666855	-0.00044732
-312.33333521	-0.00051876
-312.30000188	-0.00030989
-312.26666855	-0.00091464
-312.23333521	-0.00056822
-312.20000188	0.00028971
-312.16666854	-0.00034732
-312.13333521	-0.00061128
-312.10000188	-0.00103495
-312.06666854	-0.00129762
-312.03333521	-0.00058302
-312.00000188	-0.00047718
-311.96666854	-0.00160708
-311.93333521	-0.00064705
-311.90000188	-0.00028176
-311.86666854	-0.00046504
-311.83333521	-0.00085377
-311.80000188	-0.00010177
-311.76666854	-0.00080229
-311.73333521	-0.00030865
-311.70000188	-0.00036893
-311.66666854	-0.00047557
-311.63333521	-0.00120329
-311.60000188	-0.00147177
-311.56666854	-0.00088711
-311.53333521	-0.00123533
-311.50000187	-0.00147834
-311.46666854	-0.00021879
-311.43333521	-0.00054254
-311.40000187	-0.00120406
-311.36666854	-0.00083444
-311.33333521	-0.00029185
-311.30000187	-0.00015545
-311.26666854	-0.00104191
-311.23333521	-0.00124153
-311.20000187	-0.00179759
-311.16666854	-0.00145738
-311.13333521	-0.00058007
-311.10000187	-0.00276751
-311.06666854	-0.00145564
-311.03333521	-0.00180552
-311.00000187	-0.00076520
-310.96666854	-0.00189765
-310.93333521	-0.00114128
-310.90000187	-0.00183030
-310.86666854	-0.00068261
-310.83333521	-0.00061570
-310.80000187	-0.00038610
-310.76666854	-0.00143426
-310.73333520	-0.00122129
-310.70000187	-0.00152384
-310.66666854	-0.00058378
-310.63333520	-0.00146451
-310.60000187	-0.00137353
-310.56666854	-0.00121505
-310.53333520	-0.00078209
-310.50000187	-0.00113792
-310.46666854	-0.00109216
-310.43333520	-0.00072870
-310.40000187	-0.00090772
-310.36666854	-0.00045346
-310.33333520	-0.00148892
-310.30000187	-0.00013673
-310.26666854	-0.00062907
-310.23333520	-0.00030177
-310.20000187	-0.00037309
-310.16666854	-0.00040877
-310.13333520	-0.00051314
-310.10000187	-0.00091906
-310.06666853	-0.00086448
-310.03333520	-0.00049719
-310.00000187	-0.00065259
-309.96666853	-0.00065237
-309.93333520	-0.00083449
-309.90000187	-0.00093184
-309.86666853	-0.00067099
-309.83333520	-0.00020809
-309.80000187	-0.00035339
-309.76666853	-0.00094066
-309.73333520	-0.00087976
-309.70000187	-0.00083711
-309.66666853	-0.00196857
-309.63333520	-0.00120427
-309.60000187	-0.00096804
-309.56666853	-0.00082129
-309.53333520	0.00017849
-309.50000187	-0.00048940
-309.46666853	-0.00126646
-309.43333520	-0.00045142
-309.40000186	-0.00034367
-309.36666853	-0.00024162
-309.33333520	-0.00092075
-309.30000186	-0.00044492
-309.26666853	-0.00000068
-309.23333520	0.00008686
-309.20000186	-0.00139397
-309.16666853	-0.00049407
-309.13333520	-0.00006870
-309.10000186	-0.00052446
-309.06666853	0.00008588
-309.03333520	-0.00048110
-309.00000186	-0.00069139
-308.96666853	0.00043993
-308.93333520	-0.00061737
-308.90000186	-0.00002721
-308.86666853	-0.00026756
-308.83333520	-0.00085821
-308.80000186	-0.00061874
-308.76666853	-0.00021973
-308.73333520	-0.00013964
-308.70000186	-0.00131849
-308.66666853	-0.00061453
-308.63333519	-0.00005162
-308.60000186	-0.00036740
-308.56666853	-0.00087905
-308.53333519	-0.00042025
-308.50000186	-0.00124628
-308.46666853	-0.00027977
-308.43333519	-0.00067734
-308.40000186	-0.00045184
-308.36666853	0.00014203
-308.33333519	0.00010862
-308.30000186	-0.00076414
-308.26666853	-0.00012246
-308.23333519	-0.00072058
-308.20000186	-0.00085334
-308.16666853	-0.00109723
-308.13333519	-0.00077756
-308.10000186	-0.00111858
-308.06666853	-0.00055590
-308.03333519	-0.00074344
-308.00000186	-0.00019020
-307.96666852	-0.00096936
-307.93333519	-0.00055662
-307.90000186	-0.00027767
-307.86666852	-0.00090720
-307.83333519	-0.00003384
-307.80000186	-0.00090771
-307.76666852	-0.00013831
-307.73333519	-0.00035268
-307.70000186	-0.00028642
-307.66666852	0.00083093
-307.63333519	-0.00061474
-307.60000186	-0.00128745
-307.56666852	0.00050946
-307.53333519	-0.00081032
-307.50000186	-0.00076139
-307.46666852	-0.00044006
-307.43333519	-0.00159420
-307.40000186	-0.00071272
-307.36666852	-0.00218497
-307.33333519	-0.00196438
-307.30000185	-0.00235162
-307.26666852	-0.00293358
-307.23333519	-0.00297309
-307.20000185	-0.00340355
-307.16666852	-0.00399051
-307.13333519	-0.00310252
-307.10000185	-0.00478629
