# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -320.00000000 ps, Average over 1 waveforms. Timestamp: 2021-12-07T14:28:00
# User time axis shift: 0 ps
# Time [ps]	THz Signal [a.u.]
-313.33333761	-0.00042738
-313.30000427	0.00037440
-313.26667094	0.00023407
-313.23333761	0.00102529
-313.20000427	0.00032134
-313.16667094	-0.00106316
-313.13333760	0.00242600
-313.10000427	0.00046597
-313.06667094	-0.00000943
-313.03333760	0.00101733
-313.00000427	0.00065202
-312.96667094	0.00156222
-312.93333760	-0.00080816
-312.90000427	0.00060545
-312.86667093	0.00019918
-312.83333760	-0.00052828
-312.80000427	0.00076695
-312.76667093	0.00030359
-312.73333760	0.00081209
-312.70000427	-0.00074510
-312.66667093	0.00061900
-312.63333760	-0.00094117
-312.60000427	-0.00026035
-312.56667093	0.00268789
-312.53333760	0.00065326
-312.50000426	0.00036645
-312.46667093	0.00250841
-312.43333760	0.00151654
-312.40000426	-0.00035074
-312.36667093	0.00276450
-312.33333760	0.00231782
-312.30000426	-0.00049698
-312.26667093	0.00308740
-312.23333759	0.00051220
-312.20000426	0.00031826
-312.16667093	0.00044578
-312.13333759	0.00022540
-312.10000426	0.00129084
-312.06667093	0.00221532
-312.03333759	0.00202643
-312.00000426	0.00317790
-311.96667092	0.00181374
-311.93333759	-0.00031585
-311.90000426	-0.00129990
-311.86667092	0.00045460
-311.83333759	0.00205194
-311.80000426	0.00115344
-311.76667092	-0.00032869
-311.73333759	-0.00003742
-311.70000426	-0.00065213
-311.66667092	0.00126378
-311.63333759	0.00177640
-311.60000425	0.00062396
-311.56667092	0.00226723
-311.53333759	0.00120233
-311.50000425	0.00141756
-311.46667092	0.00073245
-311.43333759	-0.00018234
-311.40000425	0.00130962
-311.36667092	0.00205981
-311.33333758	0.00213910
-311.30000425	0.00164805
-311.26667092	-0.00059276
-311.23333758	-0.00115769
-311.20000425	0.00416074
-311.16667092	0.00047729
-311.13333758	0.00062944
-311.10000425	0.00163998
-311.06667092	-0.00017201
-311.03333758	-0.00053687
-311.00000425	-0.00000574
-310.96667091	-0.00122727
-310.93333758	0.00005812
-310.90000425	-0.00023601
-310.86667091	0.00155077
-310.83333758	-0.00122154
-310.80000425	-0.00041919
-310.76667091	-0.00083852
-310.73333758	0.00082555
-310.70000424	0.00086850
-310.66667091	-0.00090612
-310.63333758	0.00030153
-310.60000424	-0.00025512
-310.56667091	0.00085169
-310.53333758	-0.00072969
-310.50000424	-0.00051047
-310.46667091	0.00031435
-310.43333757	-0.00031026
-310.40000424	0.00200106
-310.36667091	0.00146171
-310.33333757	-0.00037184
-310.30000424	-0.00048799
-310.26667091	0.00022411
-310.23333757	0.00043169
-310.20000424	0.00180313
-310.16667091	0.00127636
-310.13333757	0.00123221
-310.10000424	0.00219701
-310.06667090	0.00077549
-310.03333757	0.00216132
-310.00000424	0.00092818
-309.96667090	-0.00091866
-309.93333757	0.00105254
-309.90000424	0.00034663
-309.86667090	-0.00041551
-309.83333757	0.00110201
-309.80000423	0.00064758
-309.76667090	0.00076542
-309.73333757	0.00215237
-309.70000423	-0.00062304
-309.66667090	-0.00021764
-309.63333757	0.00033229
-309.60000423	0.00133653
-309.56667090	0.00039682
-309.53333757	0.00155529
-309.50000423	-0.00094454
-309.46667090	-0.00057270
-309.43333756	0.00164869
-309.40000423	0.00089886
-309.36667090	-0.00020740
-309.33333756	0.00101656
-309.30000423	0.00016472
-309.26667090	0.00172521
-309.23333756	-0.00050780
-309.20000423	0.00092098
-309.16667089	0.00060624
-309.13333756	0.00157733
-309.10000423	0.00022993
-309.06667089	0.00061369
-309.03333756	-0.00008664
-309.00000423	0.00127070
-308.96667089	0.00046078
-308.93333756	-0.00041988
-308.90000422	0.00021811
-308.86667089	0.00119628
-308.83333756	-0.00091224
-308.80000422	-0.00095954
-308.76667089	0.00109656
-308.73333756	-0.00077728
-308.70000422	0.00005081
-308.66667089	0.00035281
-308.63333756	-0.00074894
-308.60000422	0.00062496
-308.56667089	0.00005903
-308.53333755	0.00094275
-308.50000422	0.00184230
-308.46667089	0.00190835
-308.43333755	-0.00002546
-308.40000422	0.00148806
-308.36667089	0.00037593
-308.33333755	0.00129506
-308.30000422	0.00150411
-308.26667088	0.00093833
-308.23333755	0.00029787
-308.20000422	0.00191672
-308.16667088	0.00363528
-308.13333755	-0.00051135
-308.10000422	0.00150272
-308.06667088	0.00090169
-308.03333755	-0.00002651
-308.00000422	0.00061530
-307.96667088	0.00012671
-307.93333755	-0.00075108
-307.90000421	-0.00006030
-307.86667088	0.00171007
-307.83333755	0.00152347
-307.80000421	0.00005133
-307.76667088	0.00213216
-307.73333755	0.00213636
-307.70000421	0.00125389
-307.66667088	0.00109493
-307.63333754	0.00052338
-307.60000421	-0.00026558
-307.56667088	0.00030405
-307.53333754	-0.00005412
-307.50000421	-0.00080045
-307.46667088	0.00108303
-307.43333754	-0.00130646
-307.40000421	0.00161966
-307.36667087	0.00205897
-307.33333754	0.00212453
-307.30000421	0.00033043
-307.26667087	0.00109994
-307.23333754	0.00133632
-307.20000421	0.00135034
-307.16667087	-0.00036090
-307.13333754	0.00232527
-307.10000421	0.00056611
-307.06667087	0.00133992
-307.03333754	0.00021077
-307.00000420	0.00093014
-306.96667087	0.00197663
-306.93333754	0.00158119
-306.90000420	0.00205193
-306.86667087	0.00117598
-306.83333754	0.00212794
-306.80000420	0.00224881
-306.76667087	0.00049049
-306.73333753	0.00053449
-306.70000420	-0.00019091
-306.66667087	0.00145898
-306.63333753	0.00148599
-306.60000420	0.00014365
-306.56667087	-0.00028534
-306.53333753	-0.00015619
-306.50000420	0.00254243
-306.46667087	-0.00046523
-306.43333753	0.00086528
-306.40000420	-0.00017142
-306.36667086	0.00026165
-306.33333753	0.00149454
-306.30000420	0.00010796
-306.26667086	0.00285556
-306.23333753	-0.00009657
-306.20000420	0.00187106
-306.16667086	0.00045605
-306.13333753	0.00193145
-306.10000419	0.00108664
-306.06667086	-0.00009478
-306.03333753	-0.00002312
-306.00000419	0.00034434
-305.96667086	0.00185632
-305.93333753	0.00113903
-305.90000419	-0.00098401
-305.86667086	0.00137184
-305.83333753	0.00171796
-305.80000419	-0.00037020
-305.76667086	0.00005040
-305.73333752	-0.00132210
-305.70000419	0.00053571
-305.66667086	-0.00139489
-305.63333752	0.00156364
-305.60000419	0.00122673
-305.56667086	0.00000271
-305.53333752	-0.00091146
-305.50000419	-0.00054606
-305.46667085	0.00117651
-305.43333752	0.00067982
-305.40000419	0.00189841
-305.36667085	0.00044873
-305.33333752	0.00051406
-305.30000419	-0.00066795
-305.26667085	0.00086611
-305.23333752	0.00090169
-305.20000418	0.00301593
-305.16667085	0.00127380
-305.13333752	0.00061089
-305.10000418	0.00077714
-305.06667085	0.00069895
-305.03333752	0.00151565
-305.00000418	0.00154549
-304.96667085	0.00037860
-304.93333752	0.00031565
-304.90000418	0.00145632
-304.86667085	-0.00059972
-304.83333751	0.00237817
-304.80000418	-0.00068393
-304.76667085	0.00164968
-304.73333751	0.00174638
-304.70000418	0.00125768
-304.66667085	0.00029712
-304.63333751	0.00131371
-304.60000418	0.00110220
-304.56667084	0.00095028
-304.53333751	-0.00066096
-304.50000418	-0.00098710
-304.46667084	-0.00080238
-304.43333751	0.00127483
-304.40000418	0.00060091
-304.36667084	0.00115641
-304.33333751	0.00104500
-304.30000418	-0.00059331
-304.26667084	0.00189487
-304.23333751	0.00093698
-304.20000417	0.00254184
-304.16667084	0.00116138
-304.13333751	0.00143135
-304.10000417	0.00160412
-304.06667084	0.00084845
-304.03333751	0.00130317
-304.00000417	-0.00077520
-303.96667084	0.00071820
-303.93333750	0.00231097
-303.90000417	0.00039917
-303.86667084	0.00060960
-303.83333750	0.00015078
-303.80000417	-0.00027974
-303.76667084	0.00125655
-303.73333750	-0.00024506
-303.70000417	0.00020776
-303.66667083	0.00210523
-303.63333750	0.00366006
-303.60000417	0.00300798
-303.56667083	0.00401248
-303.53333750	0.00110202
-303.50000417	0.00333993
-303.46667083	0.00049292
-303.43333750	0.00151093
-303.40000417	0.00143883
-303.36667083	0.00324915
-303.33333750	-0.00082521
-303.30000416	-0.00035538
-303.26667083	0.00028447
-303.23333750	0.00154226
-303.20000416	0.00174731
-303.16667083	-0.00168607
-303.13333750	-0.00142774
-303.10000416	0.00110421
-303.06667083	0.00077613
-303.03333749	0.00134723
-303.00000416	-0.00088851
-302.96667083	-0.00011154
-302.93333749	-0.00064687
-302.90000416	0.00135595
-302.86667083	0.00109462
-302.83333749	0.00062666
-302.80000416	-0.00098212
-302.76667083	0.00011793
-302.73333749	-0.00034479
-302.70000416	0.00021445
-302.66667082	-0.00090294
-302.63333749	0.00054454
-302.60000416	0.00188326
-302.56667082	0.00029327
-302.53333749	0.00117361
-302.50000416	0.00009310
-302.46667082	-0.00036214
-302.43333749	0.00029528
-302.40000415	0.00044602
-302.36667082	0.00004528
-302.33333749	-0.00026606
-302.30000415	0.00003117
-302.26667082	0.00166860
-302.23333749	0.00047484
-302.20000415	-0.00004509
-302.16667082	0.00116470
-302.13333748	-0.00050488
-302.10000415	0.00080930
-302.06667082	0.00003577
-302.03333748	-0.00051423
-302.00000415	0.00062116
-301.96667082	-0.00066637
-301.93333748	-0.00027374
-301.90000415	-0.00034036
-301.86667082	0.00028567
-301.83333748	-0.00033754
-301.80000415	0.00030599
-301.76667081	-0.00185910
-301.73333748	0.00052798
-301.70000415	0.00115224
-301.66667081	-0.00058505
-301.63333748	0.00127531
-301.60000415	-0.00010760
-301.56667081	0.00005810
-301.53333748	-0.00026419
-301.50000414	0.00044715
-301.46667081	0.00045857
-301.43333748	0.00216599
-301.40000414	0.00269763
-301.36667081	0.00131512
-301.33333748	0.00110044
-301.30000414	-0.00025134
-301.26667081	0.00196226
-301.23333748	0.00154225
-301.20000414	-0.00016910
-301.16667081	0.00028699
-301.13333747	0.00194245
-301.10000414	0.00190498
-301.06667081	0.00052773
-301.03333747	0.00139901
-301.00000414	0.00269881
-300.96667081	0.00299654
-300.93333747	0.00136108
-300.90000414	0.00101627
-300.86667080	0.00077522
-300.83333747	0.00101115
-300.80000414	0.00173967
-300.76667080	0.00357994
-300.73333747	0.00140709
-300.70000414	-0.00042055
-300.66667080	0.00016305
-300.63333747	0.00294641
-300.60000413	0.00259986
-300.56667080	-0.00018772
-300.53333747	0.00262416
-300.50000413	0.00034500
-300.46667080	0.00190624
-300.43333747	0.00286216
-300.40000413	0.00141536
-300.36667080	-0.00034919
-300.33333747	0.00289040
-300.30000413	0.00084078
-300.26667080	0.00011967
-300.23333746	-0.00010798
-300.20000413	0.00150953
-300.16667080	0.00226937
-300.13333746	-0.00002258
-300.10000413	0.00270048
-300.06667080	0.00297212
-300.03333746	0.00126863
-300.00000413	0.00133649
-299.96667079	0.00077639
-299.93333746	-0.00043466
-299.90000413	-0.00112326
-299.86667079	0.00239301
-299.83333746	0.00074083
-299.80000413	0.00165388
-299.76667079	0.00053979
-299.73333746	0.00231912
-299.70000413	0.00120886
-299.66667079	-0.00060340
-299.63333746	0.00035939
-299.60000412	0.00320760
-299.56667079	0.00179483
-299.53333746	-0.00045608
-299.50000412	0.00183449
-299.46667079	-0.00024896
-299.43333746	-0.00061486
-299.40000412	0.00210103
-299.36667079	0.00165340
-299.33333745	0.00055628
-299.30000412	0.00221952
-299.26667079	0.00042840
-299.23333745	0.00137042
-299.20000412	0.00195667
-299.16667079	0.00005616
-299.13333745	0.00190301
-299.10000412	0.00125718
-299.06667078	0.00157203
-299.03333745	0.00198266
-299.00000412	0.00111109
-298.96667078	0.00078784
-298.93333745	0.00038121
-298.90000412	0.00128548
