# Menlo Systems GmbH ScanControl
# Program Version 1.3.3
# Start: -320.00000000 ps, Average over 40 waveforms. Timestamp: 2021-08-03T15:33:19
# User time axis shift: 0 ps
# Time [ps]	THz Signal [a.u.]
-309.70000227	0.00019757
-309.66666894	0.00002517
-309.63333560	0.00017065
-309.60000227	0.00020077
-309.56666894	0.00023858
-309.53333560	0.00017171
-309.50000227	0.00033801
-309.46666894	0.00026649
-309.43333560	0.00056752
-309.40000227	0.00029696
-309.36666893	0.00059258
-309.33333560	0.00003581
-309.30000227	0.00043108
-309.26666893	0.00001809
-309.23333560	0.00008738
-309.20000227	0.00021718
-309.16666893	-0.00014392
-309.13333560	-0.00047228
-309.10000227	-0.00101064
-309.06666893	-0.00125769
-309.03333560	-0.00166547
-309.00000227	-0.00261160
-308.96666893	-0.00303917
-308.93333560	-0.00374240
-308.90000227	-0.00455608
-308.86666893	-0.00491194
-308.83333560	-0.00556370
-308.80000226	-0.00624234
-308.76666893	-0.00652467
-308.73333560	-0.00612402
-308.70000226	-0.00623625
-308.66666893	-0.00588092
-308.63333560	-0.00589428
-308.60000226	-0.00572403
-308.56666893	-0.00533170
-308.53333560	-0.00462457
-308.50000226	-0.00451747
-308.46666893	-0.00440464
-308.43333560	-0.00349418
-308.40000226	-0.00253756
-308.36666893	-0.00224920
-308.33333560	-0.00124806
-308.30000226	-0.00066330
-308.26666893	0.00044533
-308.23333559	0.00139941
-308.20000226	0.00142522
-308.16666893	0.00244285
-308.13333559	0.00304808
-308.10000226	0.00339277
-308.06666893	0.00361243
-308.03333559	0.00359921
-308.00000226	0.00328272
-307.96666893	0.00329898
-307.93333559	0.00310362
-307.90000226	0.00287769
-307.86666893	0.00298459
-307.83333559	0.00266155
-307.80000226	0.00171090
-307.76666893	0.00155737
-307.73333559	0.00141299
-307.70000226	0.00106140
-307.66666892	0.00115573
-307.63333559	0.00046276
-307.60000226	0.00022466
-307.56666892	-0.00024215
-307.53333559	-0.00047093
-307.50000226	-0.00053945
-307.46666892	-0.00060120
-307.43333559	-0.00065087
-307.40000226	-0.00064108
-307.36666892	-0.00111710
-307.33333559	-0.00043187
-307.30000226	-0.00064011
-307.26666892	-0.00052998
-307.23333559	-0.00057549
-307.20000226	-0.00073559
-307.16666892	-0.00031202
-307.13333559	0.00010378
-307.10000225	-0.00004085
-307.06666892	0.00020911
-307.03333559	0.00040238
-307.00000225	0.00026850
-306.96666892	0.00015032
-306.93333559	0.00040575
-306.90000225	0.00031261
-306.86666892	0.00008968
-306.83333559	0.00040808
-306.80000225	0.00035353
-306.76666892	0.00005248
-306.73333559	0.00024865
-306.70000225	0.00011542
-306.66666892	-0.00004642
-306.63333559	-0.00004776
-306.60000225	0.00017299
-306.56666892	0.00007814
-306.53333558	0.00009022
-306.50000225	-0.00034652
-306.46666892	-0.00047492
-306.43333558	-0.00028815
-306.40000225	-0.00050434
-306.36666892	-0.00052072
-306.33333558	-0.00061700
-306.30000225	-0.00063927
-306.26666892	-0.00044292
-306.23333558	-0.00076851
-306.20000225	-0.00082394
-306.16666892	-0.00025439
-306.13333558	0.00002844
-306.10000225	0.00014053
-306.06666892	-0.00006870
-306.03333558	0.00005450
-306.00000225	-0.00010227
-305.96666891	0.00026138
-305.93333558	0.00024822
-305.90000225	0.00053488
-305.86666891	0.00033237
-305.83333558	0.00022175
-305.80000225	0.00018356
-305.76666891	0.00008555
-305.73333558	0.00028197
-305.70000225	0.00009984
-305.66666891	0.00025812
-305.63333558	-0.00026100
-305.60000225	-0.00009167
-305.56666891	-0.00020233
-305.53333558	0.00005444
-305.50000225	0.00027701
